,x,y,cell_id,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10
82,8.67378933685111,0.48843474358788436,161,-86.81500445003898,-72.32429205791657,-84.72867782624145,-93.2479729874726,-92.09460900396576,-87.34646677093579,-91.79381389933489,-91.64202249074518,-95.2057283231098,-95.16308793799992,-97.6710132538396
83,8.376897652247244,0.5511727962224966,161,-83.31339883166508,-74.69574899072767,-84.91965674945648,-92.34185976733642,-88.8085083921759,-89.77102459684392,-92.83960646144425,-93.70042405451548,-96.59167938349793,-95.37501518684263,-99.65095642220722
84,8.644506419386648,0.5415036198995029,161,-84.41966764644891,-77.72519607381014,-86.23438508080415,-92.59973219248096,-86.17785563042248,-88.92307693609945,-94.18358599823175,-92.16727449320913,-97.44731228212197,-99.97420904813812,-97.27879885411292
85,8.561917139040474,0.6240774873554036,161,-87.66947656681687,-76.37764261855084,-83.7615414679652,-92.91613468866394,-90.31705829084893,-91.29187376379717,-91.33284893034303,-94.55766322554214,-94.68804697595263,-91.85453746827892,-100.29539519287268
86,8.623309023999173,0.501950283781686,161,-89.85427451255369,-76.18642037148184,-85.26288391357912,-92.89074179109332,-89.8214764072479,-88.13778759683667,-95.61051440365307,-93.05876418448624,-94.74343248779861,-93.37158187571076,-97.49686892122475
87,8.784518947398093,0.7180301115735975,161,-85.98550546320409,-73.01982771946092,-83.90872584968199,-91.92956787089297,-86.5381081751085,-88.15554739504005,-91.47372575388368,-96.04816776869922,-91.54774040608999,-96.78469089567075,-94.43519184851802
88,8.46319178259957,0.46030147501430657,161,-86.70521879881916,-77.7226939032113,-85.16127500364253,-94.86954998988024,-87.6296420158142,-90.24890207376879,-94.11747388044795,-99.70395481700179,-95.51000233258733,-100.52078858585953,-101.4238432138147
89,8.386939575346377,0.9080253749884428,161,-84.7807998460633,-71.59501444804619,-84.40134763876894,-95.42680521367086,-88.91342849134183,-88.49409843476015,-95.34863355881963,-92.63425509952908,-92.52450287759972,-95.86335806746578,-98.05151399961566
90,9.593850102164751,0.43302275718994687,181,-87.57335414170863,-80.06898197044028,-84.32668663275142,-93.98510848121275,-91.86395054574996,-89.18386079234949,-88.97395136952109,-94.98919807723345,-95.81479518205202,-94.2655447244526,-95.06848818869474
91,9.371426366537557,0.6284598191485209,181,-85.80010436980052,-74.98364031411646,-85.30257325368152,-91.36740368533644,-88.78040682603005,-86.67096457585697,-91.3164888949538,-93.99619542707664,-95.5897402434789,-92.7054860762478,-97.46816824663962
92,9.339366125290834,0.5321140616195306,181,-83.50256068054395,-76.7447267058622,-80.65785300863851,-92.41206270644028,-90.94598325545006,-89.54732285866469,-93.30321330651874,-95.29103249877264,-93.54088093021545,-96.55597767898048,-97.96393299257936
93,9.572370862286478,0.3131391831932018,181,-83.73276095870497,-72.8494157234025,-83.09105112647369,-92.58711995883029,-89.72078200334104,-87.53465871550027,-94.69930710564874,-96.84490429706439,-98.09300287160252,-94.69253851666576,-96.63119777025429
94,9.466480582201122,0.5259771388776773,181,-88.77039224288745,-72.3958727775234,-86.39799352045674,-95.63508025911163,-89.26236648225027,-86.45646358680081,-89.22210722960845,-97.09887500915497,-92.44093103172864,-95.45904454807301,-98.21800538139735
95,9.607100074113815,0.5577976069593256,181,-86.18579924227059,-74.33148596634926,-86.86288624250228,-89.63241544148357,-86.9914019075143,-89.72774480732896,-91.6950292166824,-95.2182491737796,-94.06313226618725,-96.42936773237365,-99.15269974015655
96,9.570985643686031,0.3674213845698301,181,-88.0432564865171,-73.80124545918041,-82.83327370037217,-93.3943045955173,-88.36673142006072,-94.39842664939032,-90.32456972883698,-99.77941941593096,-95.44231081653741,-97.6966017231143,-100.4924239334876
97,9.489075663101469,0.5230587658918292,181,-85.50979908775598,-76.51729216458747,-83.22213828924144,-92.78239610928296,-88.77108538056278,-88.39412022841648,-95.14414117788334,-94.19702875234492,-95.5892649398665,-98.49167351187104,-98.72221497147838
98,9.37298094228974,0.5087313077669,181,-84.70108046921477,-73.7793632553281,-84.79562544858547,-93.48379354319219,-90.32493616389553,-84.44275436555459,-91.8922120008617,-95.30240200432421,-92.54457366352156,-94.93758201462026,-98.43120514690736
99,9.27277291629712,0.3285544553254065,181,-88.05919500419152,-76.06130019319569,-84.4581262891175,-91.44557264526428,-89.69992772067,-87.36007168959833,-92.98208755014363,-96.07559060002762,-98.72418965126778,-93.71874530182312,-97.33081616765438
100,10.553668104052242,0.5856335766039751,201,-86.99603350561244,-82.86738085484312,-78.01521581303746,-92.0595214933844,-88.00719067427393,-90.32034728412543,-90.67474429381517,-98.59510171368308,-95.89316933632561,-91.27362724577458,-97.8452649044014
